task_id,global_sample_id,split,data_origin,domain,dashboard_id,chart_count,chart_types,instruction_type,num_operations,operations,propagation_scope,instruction,code_exists,pred_image_exists,pred_image_status,render_status,render_returncode,code_executability,code_quality,explicit_relation_label_available,overall_score,low_level_edit_accuracy,high_level_score,relation_conditioned_fidelity,multi_chart_relation_accuracy,relation_scope_f1,relation_scope_accuracy,relation_expected_edit_fidelity,relation_nonaffected_preservation,relation_label_visual_coverage,relation_labeled_endpoint_count,visual_structural_similarity,preservation_accuracy,full_ssim,noop_full_ssim,full_ssim_improvement,full_mse,full_mae,edit_visual_score,noop_edit_mse,pred_edit_mse,preserve_mae,preserve_changed_pixel_rate,affected_chart_f1,affected_chart_precision,affected_chart_recall,reference_affected_cells,predicted_affected_cells,matched_affected_cells,affected_region_similarity,reference_affected_chart_ids_json,predicted_affected_chart_ids_json,relation_edge_consistency,relation_edge_action_accuracy,relation_edge_endpoint_accuracy,relation_edge_check_count,relation_node_fidelities_json,relation_metric_applicable,layout_id,canvas_aspect_score,metric_width,metric_height,target_changed_pixel_rate,operation_count,counterfactual_operation_count,scorable_edit_operation_count,counterfactual_coverage,operation_scores_json,charteditor_full_rarm,charteditor_edit_rarm,charteditor_full_layout,charteditor_full_text,charteditor_edit_layout,charteditor_edit_text
synthetic_sample_920915,synthetic/sample_920915,synthetic,synthetic_relation_augmented_qc,hospital_operations,dashboard_aug_0433,5,lollipop;waterfall;candlestick;stacked_bar;dot_plot,complex_relation,5,modify_style;change_axis_label;change_axis_label;change_axis_label;change_axis_label,relation_augmented,"Make the dashboard easier to compare: use dark blue subplot titles with light dashed gridlines, and rename the y-axis to ""Comparable value"" on the related numeric subplots.",1,1,4467x2968,ok,0,1.0,1.0,1,0.13219037384731186,0.05313786318550614,0.17475711035751493,0.08207214403611142,0.08207214403611142,1.0,0.13678690672685237,0.029521035103058965,0.6338076489046216,1.0,9,0.0,0.7442244376379678,0.49562179483031304,0.988350970974434,0.0,1928.677978515625,20.69394874572754,0.0,2863.367431640625,6347.87939453125,20.243938446044922,0.22983157270885224,1.0,1.0,1.0,5,5,5,0.0,"[""chart_1"", ""chart_2"", ""chart_3"", ""chart_4"", ""chart_5""]","[""chart_1"", ""chart_2"", ""chart_3"", ""chart_4"", ""chart_5""]",0.0,0.0,0.0,10,"{""chart_1"": 0.0, ""chart_2"": 0.0, ""chart_3"": 0.0, ""chart_4"": 0.0, ""chart_5"": 0.0}",1,regular_grid,0.2723787189399256,512,246,0.008662029979674796,5,5,5,1.0,"[{""operation_index"": 1, ""operation"": ""modify_style"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.004731961382113821, ""counterfactual_noop_mse"": 409.1448669433594, ""prediction_mse"": 6472.224609375}, {""operation_index"": 2, ""operation"": ""change_axis_label"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.0009448043699186992, ""counterfactual_noop_mse"": 6160.0615234375, ""prediction_mse"": 7351.73095703125}, {""operation_index"": 3, ""operation"": ""change_axis_label"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.0010003810975609756, ""counterfactual_noop_mse"": 5688.57421875, ""prediction_mse"": 6159.57421875}, {""operation_index"": 4, ""operation"": ""change_axis_label"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.0010162601626016261, ""counterfactual_noop_mse"": 5503.796875, ""prediction_mse"": 6907.6015625}, {""operation_index"": 5, ""operation"": ""change_axis_label"", ""score"": 0.2656893159275307, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.0009686229674796748, ""counterfactual_noop_mse"": 5949.09814453125, ""prediction_mse"": 4368.486328125}]",,,,,,
real_sample_000445,real/sample_000445,real,real,owid,dashboard_0030,2,funnel;gantt,multi_step,3,modify_color;rename_label;add_event_marker,relation_or_scope_aware,"Within the related country or region panels, recolor Guinea to red. In the related country or region panels, replace the label Guinea with Guinea (updated). Mark 1925 with a red vertical line labeled ""Event 1925"" in all time-series panels. Make the scoped edits consistently across the related charts without disturbing the rest of the dashboard.",1,1,4458x1768,ok,0,1.0,1.0,0,0.0,0.0,0.0,,,,,,,,,0.0,0.6032427917055898,0.5625922820724761,0.9900793200111193,0.0,3260.97998046875,29.362972259521484,0.0,17049.271484375,19316.275390625,25.462703704833984,0.396286835254287,1.0,1.0,1.0,2,2,2,0.0,"[""chart_1"", ""chart_2""]","[""chart_1"", ""chart_2""]",,,,0,"{""chart_1"": 0.0, ""chart_2"": 0.0}",0,regular_grid,0.4495587882745981,512,166,0.037356457078313254,3,3,3,1.0,"[{""operation_index"": 1, ""operation"": ""modify_color"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.03568571159638554, ""counterfactual_noop_mse"": 17571.943359375, ""prediction_mse"": 19723.583984375}, {""operation_index"": 2, ""operation"": ""rename_label"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 0.0, ""changed_pixel_rate"": 0.0014001317771084338, ""counterfactual_noop_mse"": 13870.1708984375, ""prediction_mse"": 19482.904296875}, {""operation_index"": 3, ""operation"": ""add_event_marker"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.0016707454819277108, ""counterfactual_noop_mse"": 5885.49755859375, ""prediction_mse"": 10616.4482421875}]",,,,,,
real_sample_001023,real/sample_001023,real,real,air_quality_environment,dashboard_0068,3,scatter;strip_plot;dual_axis_line_bar,multi_step,3,add_reference_line;set_y_scale;preserve_unrelated_charts,relation_or_scope_aware,"Add a purple reference line labeled ""Reference mean"" at the mean value in the third subplot. For charts with numeric y-values, display the y-axis on a logarithmic scale. Leave charts outside that scope unchanged.",1,1,4465x2968,ok,0,1.0,1.0,0,0.2383158661948257,0.1342375127674344,0.32347088263541857,,,,,,,,,0.1486859547946311,0.7037208864647582,0.5163131089440691,0.8649165988382603,0.0,837.9653930664062,17.413715362548828,0.2708210734019787,2862.5947265625,2087.34375,15.7495698928833,0.31779000666050194,1.0,1.0,1.0,3,3,3,0.1764685383115574,"[""chart_1"", ""chart_2"", ""chart_3""]","[""chart_1"", ""chart_2"", ""chart_3""]",,,,0,"{""chart_1"": 0.0, ""chart_2"": 0.22150742774026072, ""chart_3"": 0.30789818719441153}",0,regular_grid,0.9150319121950128,512,333,0.09298165352852852,3,2,2,1.0,"[{""operation_index"": 1, ""operation"": ""add_reference_line"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.0023636918168168167, ""counterfactual_noop_mse"": 3992.0966796875, ""prediction_mse"": 4658.89599609375}, {""operation_index"": 2, ""operation"": ""set_y_scale"", ""score"": 0.2684750255348688, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 0.0, ""changed_pixel_rate"": 0.09401393581081081, ""counterfactual_noop_mse"": 2829.1201171875, ""prediction_mse"": 2069.572021484375}, {""operation_index"": 3, ""operation"": ""preserve_unrelated_charts"", ""score"": 0.7037208864647582, ""visual_source"": ""preservation_region"", ""code_evidence_diagnostic_only"": null}]",,,,,,
synthetic_sample_920967,synthetic/sample_920967,synthetic,synthetic_relation_augmented_qc,agriculture_food,dashboard_aug_0442,2,line;heatmap,complex_relation,3,add_dashboard_title;modify_color;preserve_data_values,relation_augmented,"Add the title ""Agriculture Food Edited Dashboard"" and use red to emphasize North consistently across every subplot where that label appears.",1,1,4306x1775,ok,0,1.0,1.0,1,0.25935440843722757,0.17547186726651892,0.3045219306060707,0.1431953891136338,0.1431953891136338,0.6666666666666666,0.0,0.0,0.26158350706100464,1.0,1,0.1217911442121583,0.6999118412258004,0.44303672649173914,0.6018661635764468,0.0,3641.766357421875,31.50017738342285,0.3489408260109477,9201.4140625,5990.6650390625,26.05504608154297,0.25422161466709553,0.6666666666666666,0.5,1.0,1,2,1,0.3588687027807068,"[""chart_1""]","[""chart_1"", ""chart_2""]",0.35798847278408447,0.0,0.3588687027807068,1,"{""chart_1"": 0.38398840001666307, ""chart_2"": 0.33374900554475057}",1,regular_grid,0.5817182319251708,512,184,0.20796535326086957,3,2,2,1.0,"[{""operation_index"": 1, ""operation"": ""add_dashboard_title"", ""score"": 0.35094373453303784, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.20774244225543478, ""counterfactual_noop_mse"": 9209.9501953125, ""prediction_mse"": 5977.77587890625}, {""operation_index"": 2, ""operation"": ""modify_color"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.003916864809782609, ""counterfactual_noop_mse"": 14195.6279296875, ""prediction_mse"": 19015.38671875}, {""operation_index"": 3, ""operation"": ""preserve_data_values"", ""score"": 0.6999118412258004, ""visual_source"": ""preservation_region"", ""code_evidence_diagnostic_only"": null}]",,,,,,
real_sample_000823,real/sample_000823,real,real,world_bank,dashboard_0055,3,violin;radar;line,multi_step,3,filter_time_range;add_event_marker;preserve_unrelated_charts,relation_or_scope_aware,"For all time-series panels, restrict the x-axis range to 1980-2011. Mark 1994 with a red vertical line labeled ""Event 1994"" in all time-series panels. Leave charts outside that scope unchanged.",1,1,4467x2982,ok,0,1.0,1.0,0,0.12912638448506572,0.12298030389052678,0.1341549958805976,,,,,,,,,0.02242641470691332,0.8025162806864133,0.50177920592896,0.9564340858212595,0.0,712.8978271484375,15.917999267578125,0.24668846413127737,4639.21142578125,3494.771484375,15.492188453674316,0.17837726562426898,0.5,0.3333333333333333,1.0,1,3,1,0.24668846413127737,"[""chart_3""]","[""chart_1"", ""chart_2"", ""chart_3""]",,,,0,"{""chart_1"": 0.7424938380718231, ""chart_2"": 0.7898988574743271, ""chart_3"": 0.24668846413127737}",0,wide_top,0.15151643988088903,512,213,0.020053917253521125,3,2,2,1.0,"[{""operation_index"": 1, ""operation"": ""filter_time_range"", ""score"": 0.24596060778105355, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.020695789319248828, ""counterfactual_noop_mse"": 4496.248046875, ""prediction_mse"": 3390.34814453125}, {""operation_index"": 2, ""operation"": ""add_event_marker"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.0011370305164319248, ""counterfactual_noop_mse"": 2154.156005859375, ""prediction_mse"": 2769.166748046875}, {""operation_index"": 3, ""operation"": ""preserve_unrelated_charts"", ""score"": 0.8025162806864133, ""visual_source"": ""preservation_region"", ""code_evidence_diagnostic_only"": null}]",,,,,,
synthetic_sample_920308,synthetic/sample_920308,synthetic,synthetic_relation_augmented_qc,game_analytics,dashboard_aug_0332,2,waterfall;line,complex_relation,3,add_reference_line;modify_color;preserve_data_values,relation_augmented,"For cross-panel comparison, add a purple Reference mean line to all standard numeric-y subplots and color West red wherever it appears.",1,1,4467x1768,ok,0,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4,0.0,0.7521262805826944,0.4183691341639407,0.9653826179131391,0.0,2471.9130859375,22.956018447875977,0.0,8332.810546875,13603.0849609375,21.764385223388672,0.20836166240381607,1.0,1.0,1.0,2,2,2,0.0,"[""chart_1"", ""chart_2""]","[""chart_1"", ""chart_2""]",0.0,0.0,0.0,1,"{""chart_1"": 0.0, ""chart_2"": 0.0}",1,regular_grid,0.6844547948839128,512,184,0.016421110733695652,3,2,2,1.0,"[{""operation_index"": 1, ""operation"": ""add_reference_line"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.009521484375, ""counterfactual_noop_mse"": 8151.779296875, ""prediction_mse"": 9937.5341796875}, {""operation_index"": 2, ""operation"": ""modify_color"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 0.35, ""changed_pixel_rate"": 0.007472826086956522, ""counterfactual_noop_mse"": 8972.197265625, ""prediction_mse"": 19512.615234375}, {""operation_index"": 3, ""operation"": ""preserve_data_values"", ""score"": 0.7521262805826944, ""visual_source"": ""preservation_region"", ""code_evidence_diagnostic_only"": null}]",,,,,,
real_sample_000217,real/sample_000217,real,real,geophysical_events,dashboard_0015,2,stacked_bar;bubble,multi_step,2,delete_category_or_series;add_dashboard_title,relation_or_scope_aware,"Remove the visible category or series ""volcanic eruption"" from every chart where it is plotted. Add ""Geophysical Events Edited View"" as the main title for the whole dashboard. Keep unrelated chart content unchanged.",1,1,4282x1715,ok,0,1.0,1.0,0,0.1897288604594963,0.14005455158464014,0.23037147681165135,,,,,,,,,0.06963191006225965,0.7621651808909029,0.4454725596958565,0.6020120275042182,0.0,3767.092529296875,32.69926834106445,0.2680374618920057,13139.185546875,9617.3916015625,25.039979934692383,0.17208559023603784,1.0,1.0,1.0,2,2,2,0.2825755889114945,"[""chart_1"", ""chart_2""]","[""chart_1"", ""chart_2""]",,,,0,"{""chart_1"": 0.25921001899530866, ""chart_2"": 0.30594115882768036}",0,regular_grid,0.4329737441099114,512,166,0.1680511106927711,2,2,2,1.0,"[{""operation_index"": 1, ""operation"": ""delete_category_or_series"", ""score"": 0.08662536050576607, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 0.5, ""changed_pixel_rate"": 0.0842785203313253, ""counterfactual_noop_mse"": 9908.7001953125, ""prediction_mse"": 9050.35546875}, {""operation_index"": 2, ""operation"": ""add_dashboard_title"", ""score"": 0.19348374266351423, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.11902296686746988, ""counterfactual_noop_mse"": 10877.78125, ""prediction_mse"": 8773.107421875}]",,,,,,
synthetic_sample_920070,synthetic/sample_920070,synthetic,synthetic_relation_augmented_qc,climate_resilience,dashboard_aug_0292,3,line;grouped_bar;stacked_area,complex_relation,3,modify_style;rename_label;preserve_unrelated_charts,relation_augmented,Use a consistent cleaned-up style across the dashboard and rename Central to Central (updated) in all related subplots where it appears.,1,1,4467x2968,ok,0,1.0,1.0,1,0.22030607362422178,0.013134380042105898,0.3318600624761303,0.30571945287370705,0.30571945287370705,1.0,0.46202274872298005,0.21346502033753798,1.0,1.0,6,0.003598202148130486,0.7120906244998265,0.5338190006640721,0.7266542277545777,0.0,3645.099853515625,30.31608772277832,0.008269371772830034,9594.89453125,9515.55078125,23.39004898071289,0.25466931557583117,1.0,1.0,1.0,3,3,3,0.17907692571862266,"[""chart_1"", ""chart_2"", ""chart_3""]","[""chart_1"", ""chart_2"", ""chart_3""]",0.07126450909979767,0.0,0.17907692571862266,3,"{""chart_1"": 0.43123935564846805, ""chart_2"": 0.1059914215073999, ""chart_3"": 0.0}",1,regular_grid,0.725206671675026,512,369,0.1367822662601626,3,2,2,1.0,"[{""operation_index"": 1, ""operation"": ""modify_style"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.00418678014905149, ""counterfactual_noop_mse"": 4620.173828125, ""prediction_mse"": 8377.3974609375}, {""operation_index"": 2, ""operation"": ""rename_label"", ""score"": 0.026268760084211796, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.13472857384823847, ""counterfactual_noop_mse"": 9729.4677734375, ""prediction_mse"": 9473.88671875}, {""operation_index"": 3, ""operation"": ""preserve_unrelated_charts"", ""score"": 0.7120906244998265, ""visual_source"": ""preservation_region"", ""code_evidence_diagnostic_only"": null}]",,,,,,
synthetic_sample_920381,synthetic/sample_920381,synthetic,synthetic_relation_augmented_qc,air_quality,dashboard_aug_0344,3,funnel;dot_plot;pie,multi_chart_relation,3,modify_color;preserve_data_values;preserve_unrelated_charts,relation_augmented,"Highlight North in red in the 3 related subplots that show North, but do not change any plotted values or labels in the other subplots.",1,1,1189x789,ok,0,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3,0.0,0.7092777923577762,0.6143714675404924,0.9934442123312511,0.0,3251.685546875,27.576642990112305,0.0,14020.2080078125,24306.326171875,25.762493133544922,0.2428007443981885,1.0,1.0,1.0,3,3,3,0.0,"[""chart_1"", ""chart_2"", ""chart_3""]","[""chart_1"", ""chart_2"", ""chart_3""]",0.0,0.0,0.0,3,"{""chart_1"": 0.0, ""chart_2"": 0.0, ""chart_3"": 0.0}",1,regular_grid,0.7215237126868173,512,369,0.015910823170731708,3,1,1,1.0,"[{""operation_index"": 1, ""operation"": ""modify_color"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 0.35, ""changed_pixel_rate"": 0.015910823170731708, ""counterfactual_noop_mse"": 14020.2080078125, ""prediction_mse"": 24306.326171875}, {""operation_index"": 2, ""operation"": ""preserve_data_values"", ""score"": 0.7092777923577762, ""visual_source"": ""preservation_region"", ""code_evidence_diagnostic_only"": null}, {""operation_index"": 3, ""operation"": ""preserve_unrelated_charts"", ""score"": 0.7092777923577762, ""visual_source"": ""preservation_region"", ""code_evidence_diagnostic_only"": null}]",,,,,,
synthetic_sample_920202,synthetic/sample_920202,synthetic,synthetic_relation_augmented_qc,consumer_prices,dashboard_aug_0314,4,candlestick;grouped_bar;area;dual_axis_line_bar,multi_chart_relation,2,delete_category_or_series;preserve_unrelated_charts,relation_augmented,"Remove the shared category or series West from every subplot where it is plotted, while preserving the remaining categories and chart layouts.",1,0,missing,failed,1,0.0,0.75,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,1,,,,,,,,,,[],,,,,,
